pid,mid
2952,358
2216,358
5218,358
5219,358
1229,358
5220,358
5221,359
4577,359
5222,359
915,359
2114,359
5223,359
5224,359
5225,359
5226,360
5227,360
5228,360
5229,360
4672,360
5230,360
5231,360
5232,360
5233,361
5234,361
5235,361
5236,361
5237,361
2530,361
5238,361
5239,361
5240,361
5241,361
5242,361
5243,362
5244,362
5245,362
5246,362
5247,362
4182,363
306,363
5248,363
5249,363
5250,363
5251,363
5252,363
5253,363
5254,363
5255,364
5256,364
5257,364
5258,364
5259,364
5260,364
5261,364
5262,364
5263,364
5264,364
5265,366
5266,366
5267,366
5268,366
5269,366
5270,366
5271,366
5272,367
5273,367
5274,367
5275,367
5276,367
5277,367
5278,367
5279,367
5280,367
5281,367
5282,367
5283,367
5284,367
5285,367
5286,367
5287,367
5288,367
5289,367
5290,367
5291,367
5292,368
5293,368
5294,368
5295,368
5296,368
5297,368
4115,368
5298,368
5299,368
5300,368
5301,368
5302,368
5303,368
5304,368
5305,368
2547,368
1161,368
2875,368
5306,369
5307,369
5308,369
5309,369
5310,369
5311,369
5312,369
5313,369
5314,369
5315,369
5316,369
5317,369
5318,369
5319,369
5320,369
5321,369
5322,369
5323,369
5324,369
5325,369
5326,370
5327,370
5328,370
970,370
5329,370
5330,370
5331,370
5332,370
5333,370
3938,370
5334,370
5335,370
5336,370
5337,370
5338,370
5339,370
5340,370
5341,370
5342,371
5343,371
4804,371
2584,371
5344,371
5345,371
5346,371
5347,371
5348,371
5349,371
5350,371
5351,371
5352,371
5353,371
5354,371
5355,371
5356,371
5357,371
5358,371
5359,371
5360,372
531,372
5361,372
5362,372
5363,372
5040,372
4180,372
5364,372
5365,372
5366,372
5367,372
5368,372
5369,372
5370,372
5371,372
5372,372
5373,372
5374,372
5375,372
5376,372
5377,372
5378,372
5379,373
5380,373
5381,373
5382,373
5383,373
5384,373
5385,373
5386,373
5387,374
5388,374
5389,374
5390,374
5391,374
5392,374
2880,374
5031,374
1995,374
5033,374
5393,375
5394,375
5395,375
5396,375
5397,375
5398,375
5399,375
5400,375
5401,375
5402,375
5403,375
5404,375
5405,376
5406,376
125,376
5407,376
5408,376
5409,377
5410,377
3236,377
5411,377
5412,377
3246,377
5413,377
5414,377
5415,377
5416,377
5417,377
5418,377
5419,377
1047,378
3770,378
3477,378
5420,378
420,378
3969,378
5421,378
5422,378
5423,379
5424,379
5425,379
5426,379
5427,379
5428,379
5429,380
5430,380
5431,381
5432,381
5433,381
5434,381
5435,381
5436,381
5437,381
5438,381
5439,381
5440,381
5441,381
5442,381
5443,381
5444,381
5445,381
5446,381
5447,381
5448,381
5449,381
5450,381
530,382
5451,382
5452,382
5453,382
5454,382
1794,382
5455,382
5456,382
5457,382
1078,382
552,382
5458,382
5459,382
5460,382
5461,382
5462,382
5463,382
5464,382
5465,382
5466,382
5467,382
5468,382
5469,382
5470,383
5471,383
5152,383
5472,383
1342,383
5473,383
1798,383
5474,383
4182,383
5475,383
5476,383
3763,383
5477,383
5478,383
5479,383
5480,383
5481,383
5482,383
5483,384
5484,384
5485,384
5486,384
5487,384
5488,384
5489,385
5490,385
5491,385
5492,385
5493,385
5494,385
5495,385
5496,385
5497,385
5498,385
5499,385
5500,385
5501,385
5502,385
5503,385
5504,385
5505,385
5506,385
5507,385
5508,385
5509,386
5510,386
5511,386
5512,386
5513,386
5514,386
5515,386
5516,386
5517,386
5518,386
5519,386
5520,386
5521,386
5522,386
5523,386
4522,387
5524,387
5525,387
5526,387
5527,387
5528,387
5529,387
5530,387
5531,387
1387,388
5532,388
5533,388
5534,388
5535,388
5536,388
5537,389
5538,389
5539,389
5540,389
5541,389
5542,389
5543,389
5544,389
5545,389
5546,389
5547,389
5548,389
5549,389
5550,389
5551,389
5552,389
5553,389
5554,389
5555,389
5556,390
5557,390
5558,390
5559,390
5560,390
5561,390
5562,390
5563,390
5564,390
5565,390
5566,390
5567,390
5568,390
5569,390
5570,390
5571,390
5572,390
5573,390
5574,390
5575,390
4373,391
5576,391
3582,391
4696,391
5577,391
5578,391
216,391
5579,391
5580,391
5581,391
5582,391
4940,391
5583,391
5584,391
5585,391
5586,391
5587,391
5588,391
5589,391
5590,391
5591,392
5592,392
934,392
5593,392
5594,392
5595,392
5596,392
1642,392
5597,392
5598,392
5149,393
5599,393
5600,393
5601,393
5602,393
5603,393
5604,393
5605,393
5606,393
5607,393
5608,393
5609,393
5610,393
5611,393
5612,393
5613,393
5614,393
5615,393
5616,393
5617,393
5618,395
5619,395
2542,395
4659,395
5620,395
5621,395
5622,395
2465,395
678,395
2463,395
5623,395
5624,396
5625,396
5626,396
1882,396
3430,396
4015,396
5627,396
5628,396
5629,396
5630,396
5631,396
5632,396
5633,396
5634,396
5635,396
1304,397
5636,397
5637,397
5638,397
5639,397
5640,397
3402,397
5641,397
5642,397
5643,397
5644,397
5645,397
5646,397
5647,397
5648,397
5649,397
5650,397
5651,397
5652,397
5653,397
5654,398
5655,398
5656,398
5657,398
5658,398
5659,398
5660,398
5661,398
5662,398
5663,398
5664,398
5665,398
5666,398
5667,398
5668,398
5669,399
5670,399
5671,399
5672,399
5673,399
5674,399
1646,399
5675,399
5676,399
2295,399
3467,399
5677,399
5678,399
705,400
5679,400
5680,400
5681,400
5682,400
5683,400
5684,401
5685,401
5686,401
5687,401
5688,401
5689,401
1713,401
5690,401
5691,401
5692,401
5693,401
5694,401
5695,401
5696,401
5697,401
5698,401
5699,401
5700,401
5701,401
5702,401
5703,402
5704,402
5705,402
5706,402
5707,403
5708,403
5709,403
5710,403
5711,403
5712,403
5713,403
5714,403
5715,403
5716,403
5717,403
5718,403
5719,403
5720,403
5721,403
5722,403
5723,403
5724,403
5725,403
5726,403
5727,404
1413,404
1965,404
3352,404
5728,404
5729,404
5730,404
5731,404
3517,404
5732,404
5733,404
939,406
5734,406
5735,406
5736,406
5737,406
5738,406
5739,406
4349,407
5740,407
5741,407
5742,407
5743,407
5744,407
5745,407
5746,407
5747,407
5748,407
5749,407
5750,407
5751,407
5752,407
5753,407
5754,407
5755,407
5756,407
5757,407
5758,407
5759,408
5760,408
5761,408
5762,408
5763,408
5764,408
5765,408
4913,409
3572,409
5766,409
5767,409
5768,409
5769,409
5770,409
5771,409
2720,409
5772,409
5773,409
5774,409
5775,409
5776,410
5777,410
3437,410
107,410
5778,410
5779,410
5780,410
5781,410
5782,410
5783,410
5784,410
3767,410
5785,410
5786,411
5787,411
5344,412
5788,412
5789,412
5790,412
5791,413
2494,413
3976,413
5792,413
5793,413
5794,413
5795,413
3052,413
5796,413
5797,413
5798,413
5799,413
5800,413
5801,413
5802,413
5803,413
5804,413
5805,413
5806,413
4822,413
5807,413
5808,413
5809,413
5810,413
4352,413
5811,413
351,414
5812,414
2836,414
4962,414
5813,414
5814,414
2780,414
5815,414
5816,414
5817,414
5818,414
5819,414
5820,414
3518,414
5821,414
5822,414
5823,414
5824,414
5825,415
5826,415
5827,415
5828,415
5829,415
5830,416
5831,416
5832,416
5833,417
5834,417
5835,417
5836,417
5837,417
5838,417
5839,417
5840,417
5792,417
5841,417
5842,417
5843,417
5844,417
5845,417
5846,417
5847,417
5848,417
4932,418
5849,418
4668,418
5850,418
5851,418
5852,418
5853,418
1992,418
851,419
5854,419
5855,419
5856,419
5857,419
5858,419
5859,419
5860,419
5861,419
5862,419
5863,420
5864,420
5865,420
5866,420
5867,420
5868,420
5869,420
5870,420
5871,420
5872,420
5873,420
5874,420
5875,420
5876,420
5877,420
5878,420
5879,420
5880,420
5881,420
5882,420
5883,421
418,421
5884,421
5885,421
180,421
1963,421
1258,421
5886,421
5887,421
5888,421
5889,421
1690,421
123,421
5890,421
126,421
5891,421
2525,421
5892,421
5893,421
5894,421
5895,421
5896,422
5897,422
5898,422
5899,422
5900,422
5901,422
1079,422
5902,422
5903,422
5904,422
5905,422
5906,423
5907,423
5908,423
5909,423
5910,423
5911,423
5912,423
5913,423
5914,423
5915,423
5916,423
5917,423
5918,423
1254,424
5919,424
5920,424
5921,424
5922,424
5923,424
5924,425
5925,425
5926,425
5927,425
5928,425
5929,425
5930,425
5931,425
5932,425
5933,425
5934,425
5935,425
5936,425
5937,425
5938,425
5939,425
5940,425
5941,425
5942,425
5943,425
5944,425
5945,425
5946,425
5947,425
4347,425
5948,425
5949,425
5950,425
5951,425
5952,425
5953,425
3873,425
5802,425
5954,425
5955,425
1368,425
5956,425
5957,425
5958,425
5959,425
1844,425
5960,426
5961,426
4155,426
5962,426
5963,426
5964,426
3431,426
5965,426
2909,426
4930,426
5966,427
5967,427
5968,427
5969,427
5970,427
5971,427
777,427
783,427
649,427
773,427
640,427
5972,427
781,427
5973,427
641,427
5974,427
5975,427
5976,427
5977,427
5978,427
5979,428
2662,428
5980,428
5981,428
36,428
2582,428
4350,428
5982,428
5983,428
5984,428
4346,428
5985,428
5986,428
5987,428
5988,428
5989,429
4442,429
5990,429
5991,429
3856,429
5992,429
5993,429
5994,429
5995,429
5996,429
5997,429
5998,429
5999,429
6000,429
6001,429
6002,429
6003,430
6004,430
6005,430
6006,430
2373,430
6007,430
6008,430
6009,431
6010,431
6011,431
6012,431
6013,431
6014,431
6015,431
6016,431
6017,431
6018,431
6019,431
6020,431
6021,431
6022,431
6023,431
6024,431
6025,431
6026,432
6027,432
6028,432
6029,432
6030,432
6031,432
6032,433
6033,433
6034,433
6035,433
4848,433
6036,433
4361,433
6037,433
6038,433
6039,434
6040,434
6041,434
6042,434
6043,435
6044,435
6045,435
1658,435
6046,435
6047,435
6048,435
6049,435
6050,436
6051,436
6052,436
1317,437
6053,437
6054,437
2444,437
6055,437
6056,437
6057,437
6058,437
6059,437
6060,437
6061,437
6062,437
6063,437
6064,438
6065,438
6066,438
6067,438
6068,438
6069,438
6070,438
6071,438
6072,438
6073,439
6074,439
6075,439
6076,440
4669,440
6077,440
11,440
6078,440
6079,440
4848,440
6080,440
6081,440
495,441
6082,441
6083,441
6084,442
6085,442
6086,442
6087,442
6088,442
6089,442
3326,443
6090,443
6091,443
6092,443
6093,443
6094,443
6095,443
6096,443
6097,443
6098,443
6099,443
6100,443
6101,443
6102,443
6103,443
6104,443
6105,443
6106,443
6107,443
6108,443
6109,444
6110,444
6111,444
6112,444
6113,444
6114,444
6115,444
6116,444
6117,444
6118,444
6119,444
6120,444
6121,444
6122,444
6123,444
6124,444
6125,444
6126,444
6127,444
6128,444
283,445
2951,445
6129,445
6130,445
6131,445
6132,445
6133,445
6134,445
6135,445
6136,445
6137,445
6138,445
6139,445
6140,445
6141,445
6142,445
6143,445
6144,445
6145,445
6146,446
5451,446
6147,446
6148,446
2217,446
6149,446
6150,446
6151,446
6152,446
6153,446
6154,446
6155,446
6156,446
6157,446
6158,446
6159,446
6160,446
6161,446
6162,446
6163,446
6164,446
6165,446
3634,446
6166,446
6167,446
865,447
834,447
6168,447
6169,447
1040,447
124,447
6170,447
2130,447
6171,447
1261,447
864,447
420,447
866,447
6172,447
6173,447
5573,447
6174,447
6175,447
6176,447
6177,448
2637,448
2810,448
6178,448
6179,448
6180,448
6181,448
6182,448
959,448
6183,448
733,448
6184,448
6185,448
742,448
6186,448
6187,448
2955,448
6188,448
6189,448
6190,448
6191,448
6192,448
6193,448
6194,448
6195,448
6196,448
6197,448
6198,448
6199,448
6200,448
4190,448
6201,448
6202,448
6203,449
6204,449
4930,449
6205,449
6206,449
6207,449
4011,449
6208,449
6209,449
6210,449
4043,449
6211,449
6212,449
6213,449
282,450
6214,450
6215,450
2979,450
2558,450
6216,450
6217,450
6218,450
6219,450
735,450
6220,450
6221,450
6222,450
6223,450
6224,450
6225,450
6226,450
6227,450
6228,450
6229,450
6230,450
6231,450
6232,450
6233,450
6234,450
6235,450
6236,450
6237,450
6238,450
6239,450
6240,450
6241,450
6242,450
6243,450
6244,450
6245,450
6246,450
6247,450
6248,450
6249,450
6250,450
6251,450
6252,450
6253,450
193,451
250,451
1512,451
349,451
6254,451
1410,451
2181,451
6255,451
6256,451
2765,451
6257,451
6258,451
6259,451
6260,451
6261,451
6262,451
3770,451
6263,451
6264,451
6265,451
6266,451
5889,451
6267,451
6268,451
6269,451
6270,451
6271,451
6272,451
6273,451
6274,451
6275,451
6276,451
6277,451
6278,451
6279,451
6280,451
6281,451
6282,451
6283,451
6284,451
6285,451
6286,451
685,451
6287,451
6288,451
6289,451
6290,451
6291,451
6292,452
5296,452
6293,452
6294,452
6295,452
6296,452
6297,452
6298,452
6299,452
6300,452
6301,452
6302,452
6303,452
6304,452
6305,452
6306,452
6307,452
6308,452
6309,452
6310,452
6311,452
6312,452
6313,452
6314,453
6315,453
6316,453
6317,453
6318,453
6319,454
5636,454
6320,454
6321,454
535,454
4544,454
528,454
314,454
6322,454
287,454
6323,454
6324,454
6325,454
6326,454
6327,454
6328,454
6329,454
6330,454
6331,454
6332,454
569,454
6333,454
6334,454
6335,454
6336,454
6337,454
6338,454
565,454
1884,455
6339,455
6340,455
6341,455
6342,455
6343,455
6344,455
6345,455
6346,455
6347,455
6348,455
6349,455
6350,455
6351,455
6352,455
6353,455
6354,455
6355,455
6356,455
6357,455
6358,455
6359,455
6360,455
6361,455
6362,455
6363,455
6364,455
6365,455
6366,455
6367,455
6368,455
6369,455
6370,455
6371,455
6372,455
6373,455
6374,455
6375,455
6376,455
6377,455
6378,455
1073,456
581,456
542,456
6379,456
6380,456
3300,456
6381,456
6382,456
6383,456
6384,456
6385,456
6386,456
6387,456
6388,456
6389,456
6390,456
6391,457
945,457
1339,457
2951,457
6392,457
6393,457
3757,457
6394,457
6395,457
6396,457
6397,457
6398,457
6399,457
6400,457
6401,457
6402,457
6403,457
6404,457
6405,457
6406,457
4083,457
5949,457
4237,457
5946,457
6407,457
6408,457
6409,457
6410,457
6411,457
6412,457
6413,457
6414,457
6415,458
6416,458
6417,458
6418,458
6419,458
6420,458
6421,458
6422,459
6423,459
6424,459
817,459
6425,459
6426,459
6427,459
6428,459
6429,459
6430,459
6431,459
6432,459
6433,459
6434,459
6435,459
114,459
6436,459
6437,459
6438,459
6439,459
282,460
6440,460
6441,460
6442,460
1652,460
6443,460
526,460
2381,460
6444,460
6445,460
4544,460
6446,460
6447,460
6448,460
6449,460
6450,460
6451,460
6452,460
6453,460
6454,460
6455,460
6456,460
6337,460
6457,460
6458,460
6459,461
6460,461
6461,461
6462,461
6463,461
6464,461
6465,461
6466,461
6467,461
6468,461
6469,461
6470,461
6471,461
6472,461
6473,461
6474,461
6475,461
6476,461
6477,461
6478,461
6479,461
6480,461
6481,461
6482,461
6483,461
6484,461
6485,461
6486,461
6487,461
6488,461
6489,461
6490,461
6491,462
6492,462
4440,462
6493,462
6494,462
6495,462
6496,462
6497,462
6498,462
6491,463
6064,463
6499,463
6500,463
6501,463
6502,463
6503,463
6504,463
6505,464
817,464
4019,464
6506,464
1525,464
6507,464
6508,464
6509,464
4324,464
3968,464
3618,464
6510,464
3022,464
3958,464
6511,464
6512,464
6513,464
6514,464
3578,464
6515,464
6516,464
6517,464
4011,465
6518,465
3419,465
6519,465
6520,465
3831,465
4577,465
3553,465
6521,465
6522,465
3671,465
906,465
904,465
6523,465
4403,465
6524,465
6525,466
6526,466
6527,466
6528,466
6529,466
6530,466
6531,466
6532,466
6533,466
6534,466
6535,466
6536,466
6537,466
6538,466
6539,466
6540,466
6541,466
6542,466
6543,466
6544,466
6545,466
6546,467
6547,467
3254,467
6548,467
6549,467
6550,467
1099,467
6551,467
6552,467
6553,467
6554,467
6555,467
6556,467
6557,467
6558,467
418,468
6559,468
2139,468
836,468
6560,468
6561,468
6562,468
6563,468
6564,468
5122,468
143,468
6565,469
6566,469
6567,469
6568,469
6569,469
6570,469
4308,469
6571,469
6572,469
6573,469
1068,470
1329,470
6574,470
6575,470
2680,470
6576,470
6577,470
6578,470
6579,470
6580,470
6443,470
6581,470
6582,470
6583,470
6584,470
6585,470
6586,470
6587,470
6588,470
4663,470
6589,470
6590,470
6591,470
6592,470
6593,470
6594,470
6595,470
6596,470
6597,470
6598,470
6599,470
6600,470
6601,470
6602,470
6603,470
6604,470
6605,470
6606,470
2046,470
6607,470
6608,470
6609,470
6610,470
6611,471
6612,471
6613,471
6614,471
6615,471
6616,471
6617,471
6618,471
6619,471
6620,471
6621,471
6622,471
6623,471
6624,471
3395,472
2968,472
6625,472
6626,472
6627,472
5621,472
6628,472
6629,472
678,472
1441,472
6630,472
6631,472
6632,472
2550,472
6565,473
6633,473
6634,473
6635,473
6636,473
2776,473
4318,473
6637,473
931,473
6638,473
2390,473
3022,473
6639,473
6640,473
6641,473
6642,473
6643,473
6644,473
6645,473
6646,473
6647,473
6648,473
6649,474
2967,474
81,474
6650,474
6651,474
6626,474
6652,474
6653,474
6654,474
6655,474
6656,474
6657,474
6658,474
6659,474
6660,475
6661,475
6662,475
6663,475
6664,475
6665,475
6313,475
6666,475
6667,475
6668,475
6669,475
6670,475
6671,475
6672,475
6673,475
6674,475
250,476
249,476
6675,476
6676,476
6677,476
6678,476
6679,476
6680,476
6681,476
928,476
1919,476
6682,476
6683,476
6684,476
6685,476
6686,476
6687,476
6688,476
6689,476
6690,476
6691,476
6692,476
6693,476
6694,476
6695,476
6696,476
6697,477
6698,477
6699,477
6700,477
6701,477
6702,477
3328,477
6703,477
6704,478
3692,478
6705,478
5599,478
6706,478
6707,478
6708,478
6709,478
6710,478
6711,478
6712,478
6713,478
6714,478
6715,478
6716,478
6717,478
6718,479
6719,479
6720,479
6721,479
6722,479
6723,479
6724,479
6725,479
6726,479
6727,480
6728,480
6729,480
6730,480
6731,480
6732,480
6733,480
6734,480
6735,480
6736,480
6737,480
907,480
6738,480
6739,480
6740,480
6741,480
6742,480
6743,480
6744,480
6745,480
903,480
6746,481
6747,481
4606,481
6748,481
6749,481
6750,481
6751,481
1472,481
6752,481
6753,481
1656,481
6754,481
6755,481
6756,481
6757,481
6758,481
5256,482
6759,482
3036,482
6760,482
6761,482
6762,482
6763,482
6764,482
6765,482
6766,482
6767,482
6768,482
6769,482
6770,482
6771,482
6772,483
6773,483
6774,483
6775,483
6776,483
6777,483
6778,483
6779,483
6780,483
6781,483
6565,484
6566,484
4308,484
6569,484
6570,484
6782,484
6572,484
6571,484
6567,484
6573,484
6783,484
6565,485
6424,485
6784,485
6785,485
6786,485
6787,485
5406,485
6788,485
6789,485
6790,485
3347,485
6791,485
6569,485
4315,485
6792,485
6573,485
6793,485
6794,485
282,486
1884,486
6795,486
6796,486
6797,486
3624,486
1031,486
3689,486
6798,486
6799,486
6800,486
6548,486
6801,486
6802,486
6803,487
6804,487
6805,487
6806,487
6807,487
6808,487
6809,487
6810,487
6811,487
6812,487
6813,487
6814,487
6815,487
6816,487
6817,487
6818,487
6819,487
6820,487
6821,487
6822,487
6823,487
6824,487
6825,487
6826,487
6827,487
6828,487
6829,487
6830,488
6831,488
6832,488
6833,488
6574,488
6834,488
6313,488
6835,488
6836,488
6837,488
6838,488
6839,488
6674,488
6840,488
6841,488
6842,488
6669,488
6843,488
6844,488
6671,488
6845,488
6672,488
6846,488
6847,488
6848,488
691,489
6849,489
6850,489
6851,489
6852,489
6853,489
6854,489
6855,489
959,489
6856,489
6857,489
6858,489
6859,489
6860,489
6861,489
6862,489
6863,489
6864,489
6865,489
6866,489
6867,489
6868,489
6869,489
6870,489
6871,489
6872,489
6873,489
6874,489
6875,489
6876,489
3301,489
6877,489
6878,490
6879,490
6880,490
6881,490
6882,490
6883,490
6884,490
6885,490
6886,490
6887,490
6888,490
6889,490
6890,490
6891,490
6892,490
3462,490
4733,490
6893,490
6894,491
6895,491
6896,491
6210,491
4011,491
6897,491
4043,491
6898,491
6899,491
6900,491
6901,491
2835,492
1647,492
386,492
6902,492
6903,492
4738,492
6904,492
5593,492
6905,492
6906,492
1399,492
5596,492
6907,492
6908,492
6909,492
6910,492
6911,493
6912,493
6913,493
6752,493
6914,493
6915,493
6916,493
5788,493
733,493
3293,493
6917,493
6188,493
6918,493
6919,493
6920,493
6921,494
6922,494
6923,494
6924,494
6925,494
6926,494
1991,494
6927,494
6928,494
6929,494
6930,494
6931,494
6932,494
6933,494
6934,494
6935,494
6936,494
6937,494
6938,494
6939,494
6940,494
6941,494
1893,495
6942,495
6943,495
6944,495
54,495
6945,495
6946,495
6947,495
6948,495
6949,495
6950,495
6951,495
6952,495
6953,495
6954,495
6955,495
6956,495
6957,495
2662,496
1673,496
107,496
6958,496
3779,496
6959,496
51,496
4525,496
6960,496
6961,496
6962,496
6963,496
6964,496
6579,496
6965,496
3630,496
6966,496
6967,496
6968,496
2960,496
1205,496
6969,496
6970,496
6971,496
5089,497
3118,497
6972,497
6973,497
6974,497
6975,497
6976,497
6977,497
6978,497
6979,497
6980,497
6981,497
6982,497
6983,497
6984,498
6985,498
6986,498
6987,498
6988,498
6989,498
6990,498
6736,498
6991,498
6992,498
6993,498
6739,498
529,499
3399,499
6994,499
2789,499
6995,499
3294,499
1331,499
6996,499
1883,499
6997,499
3002,499
1264,499
5777,499
6998,499
6999,499
7000,499
1184,499
7001,499
7002,499
7003,499
7004,499
3976,499
2734,499
1328,499
7005,499
1329,499
7006,499
7007,499
1332,499
1330,499
7008,499
3434,499
7009,499
1470,499
581,499
5637,499
53,499
6962,499
3435,499
3436,499
7010,499
7011,499
1336,499
7012,499
1339,499
7013,499
7014,499
2213,499
7015,499
543,499
1074,499
1333,499
7016,499
7017,499
7018,499
7019,499
7020,499
5091,499
7021,499
1761,499
7022,499
7023,499
7024,499
6957,499
7025,499
7026,499
5216,499
7027,499
7028,499
7029,499
7030,499
7031,499
7032,499
3046,499
7033,499
3709,500
1983,500
7034,500
3896,500
5389,500
7035,500
4923,500
7036,500
5137,500
7037,500
7038,500
7039,500
7040,500
7041,500
7042,500
7043,500
7044,500
5632,500
7045,500
7046,500
7047,500
2877,500
3905,500
7048,500
7049,500
7050,500
7051,500
118,501
7052,501
2140,501
7053,501
7054,501
2139,501
7055,501
7056,501
131,501
7057,501
827,501
7058,501
7059,502
428,502
7060,502
7061,502
7062,502
7063,502
7064,502
7065,502
7066,502
7067,502
7068,502
6702,502
7069,502
7070,502
7071,502
7072,502
7073,502
7074,502
7075,502
7076,502
7077,502
7078,502
7079,502
7080,502
7081,502
7082,502
7083,502
7084,502
7085,502
7086,502
7087,502
7088,502
7089,503
7090,503
7091,503
7092,503
7093,503
7094,503
7095,503
7096,503
7097,503
7098,503
7099,503
7100,503
7101,503
7102,503
7103,503
7104,503
7105,503
7106,503
7107,503
7108,503
6611,504
6612,504
6613,504
6616,504
7109,504
7110,504
1129,504
6621,504
6622,504
7111,504
541,504
6614,504
6618,504
6615,504
6623,504
6624,504
7112,504
7113,504
6565,505
7114,505
6570,505
6566,505
6646,505
4318,505
7115,505
3291,505
7116,505
7117,505
507,506
283,506
7118,506
7119,506
952,506
2586,506
7120,506
950,506
7121,506
7122,506
7123,506
1086,506
7124,506
7125,506
7126,506
7127,506
7128,506
7129,506
7130,506
7131,506
7132,506
7133,506
7134,506
7135,506
7136,506
7137,506
4468,506
7138,506
7139,506
7140,506
6611,507
6612,507
6613,507
542,507
6621,507
6622,507
7141,507
7142,507
6614,507
6615,507
6616,507
7143,507
7144,507
7145,507
7146,508
1706,508
101,508
7147,508
7148,508
1790,508
7149,508
7150,508
7151,508
323,508
3066,509
7152,509
7153,509
7154,509
7155,509
7156,509
7157,509
7158,509
7159,509
7160,509
7161,509
7162,509
7163,509
7164,509
7165,509
7166,509
7167,509
7168,509
7169,509
7170,509
6972,510
1897,510
1888,510
1896,510
7171,510
1887,510
7172,510
1184,510
3439,510
7173,510
4223,510
946,510
5711,510
7174,510
7175,510
1903,510
7176,510
7177,511
7178,511
7179,511
4544,511
7180,511
542,511
5451,511
7181,511
7182,511
526,511
7183,511
7184,511
7185,511
7186,511
7187,511
7188,511
7189,511
7190,511
7191,511
7192,511
7193,511
7194,511
7195,511
7196,511
2380,511
7197,511
4530,511
7198,511
7199,511
7200,511
7201,511
7202,511
6679,511
6611,512
6612,512
6613,512
7203,512
6972,512
6614,512
6615,512
6616,512
6622,512
6621,512
7142,512
7204,512
7205,512
7206,512
7111,512
7207,512
7208,512
7209,512
6619,512
7141,512
542,512
4626,512
7143,512
2220,512
7145,512
3259,512
6620,512
7210,512
1834,512
7211,513
7212,513
5154,513
7213,513
7214,513
7215,513
7216,513
7217,513
7218,513
7219,513
7220,513
7221,513
7222,513
7223,513
7224,513
7225,513
6611,514
6612,514
6613,514
7142,514
6615,514
6616,514
7145,514
7226,514
7209,514
7227,514
7228,514
7229,514
7230,514
7231,514
6622,514
7206,514
542,514
7232,514
7111,514
7233,514
7234,514
7235,514
7236,514
7237,514
7238,514
7239,514
7240,514
7241,514
7208,514
6620,514
7242,514
3259,514
7243,514
7244,514
7245,514
7246,514
7247,514
7248,514
6614,514
7249,514
7250,514
7251,514
7252,514
7253,514
7254,514
7255,514
7256,514
3266,514
7257,514
7258,514
7259,514
1906,514
7260,514
7261,514
7262,514
7263,514
7264,514
7265,514
6972,514
7266,514
7267,514
6601,514
7268,514
7269,514
7270,514
7271,514
7272,514
3309,515
1423,515
7273,515
7274,515
2169,515
7275,515
2525,515
7276,515
7277,515
7278,515
7279,515
7280,515
7212,516
7281,516
7282,516
7283,516
7284,516
7285,516
7286,516
7287,516
7288,516
7289,516
7290,516
2586,516
7291,517
3309,517
668,517
1040,517
2130,517
3615,517
1041,517
7292,517
7293,517
7294,517
7295,517
7296,517
7297,517
7298,517
7299,517
7300,517
7301,517
7302,518
7303,518
2495,518
1760,518
7304,518
7305,518
817,519
6424,519
6508,519
7306,519
7307,519
7308,519
1046,519
7309,519
7310,519
7311,519
7312,519
7313,519
7314,519
7315,519
7316,519
7317,520
6882,520
7318,520
7319,520
7320,520
7321,520
7322,520
7323,520
7324,520
7325,520
249,521
7326,521
428,521
7327,521
4738,521
5598,521
7328,521
7329,521
7330,521
257,521
4320,521
7331,521
7332,521
7333,521
7073,521
7334,521
7335,521
7336,521
7337,521
7338,521
7339,521
6649,522
2967,522
7340,522
7341,522
7342,522
7343,522
7344,522
7345,522
7346,522
7347,522
7348,522
7349,522
7350,522
7351,522
7352,522
7353,522
282,523
6994,523
3118,523
7354,523
7355,523
7356,523
7357,523
4529,523
4444,523
7358,523
7359,523
7360,523
86,523
7361,523
7302,524
4245,524
7362,524
7187,524
7363,524
7364,524
7365,524
7366,524
7367,524
7368,524
7369,524
7370,524
7371,524
7372,524
7373,524
7374,524
7375,524
7376,524
7377,524
7378,524
7379,524
7380,524
7381,524
7382,524
7383,524
7384,524
7385,524
7386,524
1591,525
6849,525
3975,525
7387,525
7388,525
7389,525
7390,525
4811,525
6611,526
6612,526
6613,526
542,526
6972,526
6615,526
7142,526
6614,526
7143,526
3257,526
7111,526
6616,526
7203,526
6622,526
6621,526
7209,526
7251,526
6620,526
7204,526
7391,527
7392,527
7393,527
7394,527
7395,527
7396,527
7397,527
7398,527
7399,527
7400,527
7401,527
7402,528
6945,528
7403,528
7404,528
961,528
7405,528
7406,528
7407,528
7408,528
7409,528
7410,528
7411,528
4337,528
7412,528
7413,528
7414,528
7415,528
7416,528
7417,528
7418,528
7419,528
7420,528
7421,528
7422,528
7423,528
7424,528
7425,528
7426,528
7427,528
7428,528
7429,528
7430,528
5906,529
7431,529
7432,529
7433,529
7359,529
7434,529
7435,529
1184,529
7436,529
7437,529
6330,529
7438,529
28,529
945,529
7439,529
7440,529
4819,529
7441,529
7442,529
7443,529
7444,529
7445,529
7446,529
7447,529
7448,529
1760,530
7449,530
7450,530
7451,530
490,530
486,530
7452,530
6458,530
7453,530
7454,530
7455,530
7456,530
1892,530
2328,530
7457,530
7458,530
4627,530
7459,530
6611,531
6612,531
6613,531
7203,531
6972,531
7460,531
6619,531
6614,531
3257,531
7110,531
6622,531
6621,531
7461,531
